incident_id,created_date,resolved_date,status,priority,resolution_time,category_id,service_id,client_id
7926,2024-06-02 17:33:53,,Open,Low,,3,1,84
7927,2024-08-05 01:26:14,,Open,Low,,1,1,25
7928,2024-07-19 02:58:34,,Open,Medium,,4,4,15
7929,2024-03-16 03:30:27,,Open,High,,4,2,39
7930,2024-02-01 04:18:28,,Open,Low,,3,3,1
7931,2024-06-04 13:55:54,2024-06-10 20:55:54,Resolved,Low,543600.0,4,3,96
7932,2024-03-11 03:05:49,2024-03-11 04:05:49,Closed,Critical,3600.0,3,5,40
7933,2024-05-17 03:59:19,2024-05-17 19:59:19,Closed,Medium,57600.0,3,5,50
7934,2024-07-30 16:21:39,2024-07-30 19:21:39,Closed,Critical,10800.0,4,3,41
7935,2024-02-28 12:13:38,2024-02-28 21:13:38,Resolved,High,32400.0,3,4,18
7936,2024-09-08 01:25:39,,In Progress,High,,1,5,71
7937,2024-03-19 07:33:24,,Open,Medium,,3,5,45
7938,2024-10-22 01:50:47,,Open,High,,2,4,65
7939,2024-05-24 10:10:15,2024-05-27 10:10:15,Closed,Medium,259200.0,3,3,76
7940,2024-05-02 04:10:07,,In Progress,High,,1,3,48
7941,2024-01-07 07:11:19,,Open,High,,2,5,93
7942,2024-03-20 14:00:03,2024-03-25 13:00:03,Resolved,Low,428400.0,1,2,21
7943,2024-06-10 17:23:32,,In Progress,Critical,,3,2,33
7944,2024-02-19 17:05:03,2024-02-26 04:05:03,Closed,Low,558000.0,4,5,23
7945,2024-04-03 23:46:40,2024-04-04 00:46:40,Resolved,Critical,3600.0,2,2,52
7946,2024-01-23 06:00:00,,In Progress,Low,,2,1,93
7947,2024-04-07 18:29:25,2024-04-14 18:29:25,Closed,Low,604800.0,2,2,13
7948,2024-01-11 21:37:41,2024-01-13 10:37:41,Resolved,Low,133200.0,4,3,33
7949,2024-03-12 09:46:39,2024-03-13 18:46:39,Resolved,Medium,118800.0,4,3,13
7950,2024-09-22 23:26:02,,Open,Low,,3,4,25
7951,2024-04-08 15:00:18,2024-04-08 18:00:18,Closed,Critical,10800.0,4,3,50
7952,2024-10-02 07:23:56,2024-10-02 10:23:56,Closed,High,10800.0,3,2,90
7953,2024-07-02 06:13:43,2024-07-04 09:13:43,Resolved,Low,183600.0,3,2,30
7954,2024-03-08 07:19:12,,Open,Low,,4,5,15
7955,2024-02-16 21:20:43,,In Progress,Critical,,3,5,25
7956,2024-08-29 07:39:32,,In Progress,Medium,,1,5,70
7957,2024-07-24 15:09:51,,In Progress,Medium,,1,5,92
7958,2024-01-19 18:12:03,2024-01-19 22:12:03,Closed,Critical,14400.0,4,3,3
7959,2024-10-06 14:24:37,,In Progress,Critical,,3,2,19
7960,2024-02-28 06:22:20,2024-02-29 02:22:20,Resolved,High,72000.0,2,3,8
7961,2024-04-08 08:43:39,2024-04-09 00:43:39,Closed,Medium,57600.0,3,5,86
7962,2024-08-15 09:00:46,,In Progress,Medium,,3,3,57
7963,2024-06-25 01:13:15,2024-06-28 21:13:15,Closed,Low,331200.0,3,4,76
7964,2024-03-18 23:37:43,,Open,Critical,,4,4,20
7965,2024-07-31 15:36:56,,In Progress,Critical,,2,2,91
7966,2024-03-12 18:27:11,,Open,High,,2,4,19
7967,2024-04-13 09:13:24,,In Progress,Medium,,2,5,43
7968,2024-10-29 07:28:58,,In Progress,High,,4,2,49
7969,2024-03-27 15:12:07,2024-03-27 18:12:07,Closed,Critical,10800.0,2,5,22
7970,2024-10-25 14:56:17,2024-10-26 03:56:17,Resolved,Medium,46800.0,4,5,38
7971,2024-02-01 20:23:21,2024-02-02 05:23:21,Resolved,Medium,32400.0,3,1,80
7972,2024-10-21 15:28:55,2024-10-21 18:28:55,Closed,Critical,10800.0,4,2,27
7973,2024-01-11 05:09:38,,Open,Critical,,2,2,39
7974,2024-04-22 07:37:08,,Open,Medium,,4,1,24
7975,2024-04-20 11:31:33,2024-04-20 23:31:33,Closed,Medium,43200.0,4,1,34
7976,2024-10-19 06:30:34,2024-10-19 19:30:34,Resolved,High,46800.0,3,2,64
7977,2024-04-20 18:58:20,2024-04-20 22:58:20,Closed,Medium,14400.0,3,2,91
7978,2024-10-19 05:06:49,,Open,Low,,4,5,63
7979,2024-07-01 04:06:17,,In Progress,Critical,,2,1,9
7980,2024-03-21 04:20:11,2024-03-22 02:20:11,Resolved,High,79200.0,3,5,17
7981,2024-07-30 10:48:50,2024-07-30 14:48:50,Resolved,Critical,14400.0,4,1,75
7982,2024-10-03 20:03:20,2024-10-06 06:03:20,Resolved,Medium,208800.0,3,2,49
7983,2024-05-16 01:05:06,2024-05-16 05:05:06,Closed,Critical,14400.0,3,1,26
7984,2024-04-05 06:02:14,,In Progress,Medium,,4,1,91
7985,2024-01-23 07:56:48,,In Progress,Critical,,1,5,8
7986,2024-10-27 13:56:25,,Open,Medium,,3,4,82
7987,2024-05-15 20:35:07,,In Progress,High,,4,4,22
7988,2024-06-12 18:04:57,,In Progress,Low,,1,4,100
7989,2024-04-14 18:16:14,,In Progress,Low,,2,3,12
7990,2024-07-28 20:22:49,2024-07-29 15:22:49,Closed,High,68400.0,2,3,71
7991,2024-06-28 20:33:04,,Open,High,,3,5,3
7992,2024-05-15 17:30:38,,Open,Low,,4,5,10
7993,2024-10-16 19:47:56,,Open,High,,3,1,92
7994,2024-08-03 01:18:36,,Open,High,,4,2,34
7995,2024-10-13 20:34:49,,Open,Medium,,1,3,86
7996,2024-03-21 12:47:00,,In Progress,Medium,,2,3,54
7997,2024-03-24 03:11:52,2024-03-27 04:11:52,Closed,Low,262800.0,3,1,49
7998,2024-09-26 22:27:05,2024-09-28 01:27:05,Closed,Medium,97200.0,3,1,34
7999,2024-02-18 10:23:37,2024-02-18 11:23:37,Resolved,Critical,3600.0,4,1,97
8000,2024-04-23 08:38:02,2024-04-26 00:38:02,Resolved,Low,230400.0,1,2,44
8001,2024-06-16 13:21:52,,In Progress,Critical,,3,3,45
8002,2024-09-16 02:29:31,,In Progress,Low,,3,4,44
8003,2024-10-04 17:43:50,,Open,Critical,,4,2,78
8004,2024-08-02 11:41:04,,Open,High,,3,1,1
8005,2024-06-02 04:20:17,2024-06-02 06:20:17,Resolved,Low,7200.0,1,5,94
8006,2024-10-14 17:07:23,2024-10-18 13:07:23,Resolved,Low,331200.0,3,2,97
8007,2024-06-18 00:11:33,2024-06-22 15:11:33,Closed,Low,399600.0,1,2,85
8008,2024-08-08 00:25:53,2024-08-08 09:25:53,Closed,High,32400.0,3,1,22
8009,2024-05-24 02:33:28,2024-05-25 23:33:28,Closed,Medium,162000.0,2,1,60
8010,2024-04-20 20:30:34,,In Progress,Medium,,2,2,10
8011,2024-02-08 13:28:00,2024-02-08 15:28:00,Closed,Medium,7200.0,4,5,95
8012,2024-10-29 13:38:22,,In Progress,High,,4,2,97
8013,2024-02-19 19:30:39,2024-02-20 10:30:39,Resolved,High,54000.0,4,2,74
8014,2024-05-15 16:35:32,,In Progress,High,,3,5,17
8015,2024-03-16 04:20:52,2024-03-16 12:20:52,Closed,High,28800.0,1,4,59
8016,2024-10-29 23:06:52,,In Progress,Medium,,4,1,44
8017,2024-07-17 23:08:24,2024-07-18 01:08:24,Closed,Critical,7200.0,2,4,57
8018,2024-07-09 09:21:34,2024-07-11 01:21:34,Closed,Medium,144000.0,4,2,90
8019,2024-03-14 03:24:15,,In Progress,Low,,4,2,74
8020,2024-06-07 20:23:25,2024-06-08 08:23:25,Resolved,High,43200.0,3,2,86
8021,2024-09-17 09:01:05,,In Progress,Critical,,2,5,98
8022,2024-10-20 01:32:13,2024-10-20 15:32:13,Resolved,High,50400.0,1,3,7
8023,2024-07-10 00:43:55,2024-07-10 14:43:55,Closed,Medium,50400.0,1,4,60
8024,2024-05-25 02:46:05,,Open,Critical,,3,3,96
8025,2024-03-07 23:34:34,,In Progress,Critical,,2,5,71
8026,2024-05-19 16:59:07,,In Progress,Medium,,1,1,34
8027,2024-01-03 08:38:58,,In Progress,Medium,,4,2,24
8028,2024-10-24 22:47:47,,Open,High,,2,2,72
8029,2024-01-21 00:56:12,2024-01-21 03:56:12,Closed,Critical,10800.0,3,3,10
8030,2024-09-21 21:42:57,2024-09-22 09:42:57,Resolved,High,43200.0,2,3,79
8031,2024-08-26 20:09:00,,Open,Critical,,2,5,23
8032,2024-01-22 05:03:11,,Open,High,,1,5,16
8033,2024-08-04 21:07:50,2024-08-05 00:07:50,Resolved,Critical,10800.0,3,3,64
8034,2024-05-22 15:48:43,,In Progress,Critical,,1,5,79
8035,2024-06-10 00:02:51,,In Progress,Critical,,3,4,63
8036,2024-10-14 11:38:34,,Open,Critical,,4,1,20
8037,2024-08-18 12:20:25,2024-08-22 14:20:25,Closed,Low,352800.0,3,1,82
8038,2024-04-21 07:54:13,,Open,Critical,,1,3,58
8039,2024-04-06 00:53:14,2024-04-06 10:53:14,Closed,Medium,36000.0,4,2,63
8040,2024-08-05 10:18:10,,In Progress,Critical,,1,2,53
8041,2024-07-24 03:29:59,,In Progress,Medium,,3,2,50
8042,2024-05-06 00:26:51,,Open,Medium,,4,4,3
8043,2024-02-26 11:14:16,2024-02-26 16:14:16,Closed,Medium,18000.0,1,1,51
8044,2024-03-08 07:12:06,2024-03-08 08:12:06,Resolved,Critical,3600.0,3,3,10
8045,2024-03-03 01:37:57,,Open,Critical,,2,3,98
8046,2024-03-03 01:34:27,2024-03-03 15:34:27,Resolved,High,50400.0,1,1,11
8047,2024-07-18 09:00:18,,In Progress,High,,3,2,41
8048,2024-08-07 08:17:54,2024-08-08 09:17:54,Closed,Low,90000.0,3,3,57
8049,2024-04-03 17:29:45,2024-04-03 20:29:45,Closed,Critical,10800.0,1,2,94
8050,2024-03-29 03:05:45,,In Progress,Low,,3,5,45
8051,2024-07-07 08:04:26,2024-07-07 17:04:26,Resolved,Medium,32400.0,3,3,10
8052,2024-08-26 01:04:23,,Open,High,,3,2,74
8053,2024-02-01 20:34:56,2024-02-02 20:34:56,Closed,High,86400.0,2,4,8
8054,2024-05-28 18:47:55,2024-05-28 20:47:55,Closed,Critical,7200.0,3,4,90
8055,2024-03-16 16:34:20,2024-03-16 18:34:20,Closed,Critical,7200.0,1,4,48
8056,2024-10-04 00:36:30,,In Progress,Medium,,4,4,44
8057,2024-09-15 02:28:48,,In Progress,High,,2,5,71
8058,2024-08-26 15:29:40,2024-08-26 23:29:40,Resolved,High,28800.0,4,4,4
8059,2024-05-23 07:05:07,,Open,Low,,4,4,55
8060,2024-07-09 21:56:16,,In Progress,High,,4,4,66
8061,2024-05-06 18:34:51,,In Progress,Medium,,2,4,88
8062,2024-01-28 19:53:05,,Open,Low,,1,5,63
8063,2024-05-02 11:59:06,,In Progress,High,,3,5,1
8064,2024-08-16 07:39:23,,Open,High,,1,1,51
8065,2024-05-22 09:23:37,,In Progress,Low,,1,3,94
8066,2024-08-07 18:39:06,,Open,High,,2,5,23
8067,2024-05-31 16:39:28,,Open,Critical,,1,5,71
8068,2024-01-02 14:24:00,,In Progress,Low,,2,1,35
8069,2024-06-17 16:54:22,2024-06-18 04:54:22,Closed,Medium,43200.0,4,3,77
8070,2024-06-14 10:38:43,,In Progress,Medium,,1,1,47
8071,2024-09-25 09:57:30,2024-09-25 11:57:30,Closed,High,7200.0,4,1,78
8072,2024-04-21 20:51:27,,Open,Critical,,2,2,37
8073,2024-07-28 05:03:57,,Open,Critical,,1,5,40
8074,2024-01-07 18:15:59,2024-01-09 13:15:59,Resolved,Low,154800.0,3,5,4
8075,2024-09-09 13:41:27,2024-09-10 04:41:27,Resolved,High,54000.0,1,4,83
8076,2024-05-04 17:41:54,,In Progress,Medium,,3,4,38
8077,2024-05-02 05:47:14,,In Progress,Critical,,4,2,11
8078,2024-06-15 14:06:41,2024-06-15 22:06:41,Resolved,High,28800.0,4,4,73
8079,2024-03-27 08:21:47,,Open,Medium,,3,5,71
8080,2024-02-29 23:16:31,,In Progress,Medium,,3,1,36
8081,2024-07-29 22:05:57,2024-08-03 06:05:57,Resolved,Low,374400.0,2,2,37
8082,2024-07-11 21:21:27,2024-07-18 12:21:27,Resolved,Low,572400.0,4,5,16
8083,2024-06-20 13:20:09,2024-06-20 17:20:09,Closed,High,14400.0,4,3,66
8084,2024-06-18 14:57:30,2024-06-18 16:57:30,Closed,Critical,7200.0,1,4,81
8085,2024-09-19 04:13:16,,In Progress,Critical,,2,2,77
8086,2024-09-12 03:35:59,2024-09-15 15:35:59,Closed,Low,302400.0,4,3,4
8087,2024-02-25 22:28:22,,In Progress,High,,3,3,91
8088,2024-10-01 23:05:29,,Open,Medium,,4,3,16
8089,2024-08-07 04:20:05,2024-08-07 05:20:05,Closed,Critical,3600.0,1,4,47
8090,2024-09-24 21:24:31,,Open,High,,4,4,42
8091,2024-06-18 03:12:50,,Open,Critical,,3,2,51
8092,2024-02-14 19:55:49,,In Progress,Low,,2,1,55
8093,2024-03-17 09:26:55,,In Progress,Low,,3,4,50
8094,2024-10-09 18:22:25,2024-10-09 21:22:25,Resolved,Critical,10800.0,1,5,78
8095,2024-01-04 10:33:24,,Open,Critical,,2,4,76
8096,2024-06-23 00:41:23,,Open,High,,1,4,4
8097,2024-04-14 03:20:25,2024-04-15 14:20:25,Closed,Medium,126000.0,2,3,37
8098,2024-07-10 21:20:18,,In Progress,Medium,,2,5,23
8099,2024-04-15 01:46:23,2024-04-15 06:46:23,Resolved,High,18000.0,3,1,32
8100,2024-02-11 15:32:39,2024-02-12 15:32:39,Resolved,High,86400.0,1,2,20
8101,2024-09-28 02:03:19,,In Progress,Critical,,2,3,23
8102,2024-02-12 19:15:24,2024-02-12 22:15:24,Closed,Critical,10800.0,3,1,36
8103,2024-01-08 12:16:05,,In Progress,Low,,1,2,67
8104,2024-03-26 07:03:20,,In Progress,Critical,,3,3,43
8105,2024-08-31 11:08:08,2024-09-01 00:08:08,Resolved,High,46800.0,1,1,29
8106,2024-02-20 23:09:30,,Open,Low,,2,1,3
8107,2024-08-02 22:35:29,2024-08-03 22:35:29,Closed,High,86400.0,1,1,88
8108,2024-07-29 23:12:30,,In Progress,High,,3,5,64
8109,2024-08-16 22:38:17,,In Progress,Medium,,4,4,51
8110,2024-08-30 18:50:27,2024-08-30 22:50:27,Closed,Critical,14400.0,1,1,42
8111,2024-05-21 03:47:59,,In Progress,Critical,,4,1,51
8112,2024-03-29 07:47:14,2024-04-04 20:47:14,Resolved,Low,565200.0,3,2,21
8113,2024-05-03 10:23:36,,Open,Critical,,2,4,27
8114,2024-04-12 08:43:32,,In Progress,High,,3,3,49
8115,2024-06-11 16:47:31,,Open,Medium,,1,4,62
8116,2024-02-07 09:03:51,,Open,Low,,2,1,43
8117,2024-10-24 06:54:23,2024-10-24 08:54:23,Resolved,High,7200.0,4,3,51
8118,2024-07-09 04:25:22,2024-07-11 12:25:22,Resolved,Medium,201600.0,4,4,81
8119,2024-09-10 02:30:04,2024-09-12 06:30:04,Closed,Medium,187200.0,4,5,96
8120,2024-10-21 20:49:16,2024-10-22 13:49:16,Closed,High,61200.0,1,5,9
8121,2024-04-07 13:35:22,,Open,Critical,,1,2,24
8122,2024-04-25 19:21:36,,Open,Low,,3,4,96
8123,2024-10-28 04:56:37,,Open,Critical,,3,2,7
8124,2024-01-08 06:45:23,2024-01-08 07:45:23,Closed,Critical,3600.0,2,2,71
8125,2024-06-23 21:15:18,2024-06-23 22:15:18,Closed,Critical,3600.0,1,2,5
8126,2024-06-14 08:48:12,2024-06-14 10:48:12,Resolved,Critical,7200.0,3,3,61
8127,2024-01-12 22:24:50,,Open,Medium,,3,1,11
8128,2024-04-09 11:03:03,2024-04-09 14:03:03,Closed,High,10800.0,1,4,11
8129,2024-10-02 08:06:56,2024-10-06 10:06:56,Closed,Low,352800.0,3,3,63
8130,2024-07-21 16:29:39,,In Progress,Low,,1,2,6
8131,2024-10-21 20:37:49,,In Progress,Medium,,2,3,57
8132,2024-06-22 05:19:19,2024-06-23 21:19:19,Resolved,Medium,144000.0,2,3,4
8133,2024-07-17 00:23:31,,Open,Critical,,3,5,74
8134,2024-04-07 04:45:31,2024-04-09 09:45:31,Closed,Low,190800.0,3,2,69
8135,2024-07-09 01:12:19,2024-07-11 23:12:19,Closed,Low,252000.0,1,1,24
8136,2024-05-11 16:56:17,,Open,Critical,,1,2,15
8137,2024-08-03 20:21:54,,In Progress,Medium,,3,3,49
8138,2024-02-19 08:20:58,,Open,Low,,1,2,87
8139,2024-04-13 15:32:49,,In Progress,High,,3,1,59
8140,2024-04-09 16:50:16,2024-04-09 19:50:16,Closed,Critical,10800.0,1,1,9
8141,2024-02-05 20:53:27,2024-02-06 12:53:27,Resolved,Medium,57600.0,4,4,73
8142,2024-07-14 00:12:21,2024-07-14 04:12:21,Closed,Medium,14400.0,3,5,72
8143,2024-09-09 10:10:46,2024-09-10 14:10:46,Resolved,Medium,100800.0,3,3,16
8144,2024-09-09 04:29:31,,Open,Medium,,4,5,22
8145,2024-04-24 02:58:38,,In Progress,Low,,4,5,35
8146,2024-03-05 23:48:14,,Open,Low,,4,4,4
8147,2024-05-01 21:14:40,2024-05-02 01:14:40,Closed,Critical,14400.0,4,3,80
8148,2024-02-16 09:32:44,2024-02-19 16:32:44,Resolved,Low,284400.0,4,3,89
8149,2024-08-06 18:54:05,2024-08-07 17:54:05,Resolved,High,82800.0,2,2,54
8150,2024-01-07 21:49:57,,In Progress,Low,,4,3,44
8151,2024-02-28 02:03:05,,In Progress,Medium,,2,3,94
8152,2024-09-24 02:27:06,,Open,High,,2,5,21
8153,2024-09-11 08:16:16,2024-09-12 07:16:16,Resolved,High,82800.0,4,2,75
8154,2024-10-19 04:44:23,2024-10-22 04:44:23,Resolved,Low,259200.0,1,4,41
8155,2024-05-03 19:53:10,,In Progress,Critical,,1,3,19
8156,2024-09-29 10:06:17,,Open,Low,,4,5,4
8157,2024-07-25 15:01:20,2024-07-25 21:01:20,Resolved,High,21600.0,4,1,66
8158,2024-07-27 20:41:37,2024-07-28 08:41:37,Resolved,High,43200.0,4,2,76
8159,2024-06-27 17:37:35,,Open,Medium,,1,1,88
8160,2024-09-16 22:19:44,2024-09-17 00:19:44,Closed,Critical,7200.0,1,5,31
8161,2024-02-02 04:26:58,,Open,Critical,,3,2,38
8162,2024-01-03 02:15:41,,Open,Medium,,2,3,41
8163,2024-03-31 12:50:46,2024-03-31 14:50:46,Resolved,Medium,7200.0,4,3,86
8164,2024-03-09 11:14:33,2024-03-09 13:14:33,Resolved,Critical,7200.0,4,4,16
8165,2024-05-16 01:45:42,2024-05-19 19:45:42,Resolved,Low,324000.0,4,4,57
8166,2024-06-30 23:39:46,2024-07-03 18:39:46,Resolved,Medium,241200.0,2,4,15
8167,2024-03-11 08:57:41,2024-03-13 01:57:41,Resolved,Medium,147600.0,3,5,70
8168,2024-03-22 08:20:00,,Open,Critical,,2,1,89
8169,2024-10-24 15:14:59,,In Progress,Low,,4,4,86
8170,2024-05-31 13:06:20,2024-05-31 15:06:20,Resolved,Critical,7200.0,4,1,54
8171,2024-10-02 19:22:05,2024-10-04 19:22:05,Closed,Medium,172800.0,1,4,40
8172,2024-05-03 01:53:38,,Open,High,,3,2,95
8173,2024-06-19 09:01:52,2024-06-21 07:01:52,Resolved,Medium,165600.0,1,2,51
8174,2024-04-01 20:46:54,,Open,Critical,,4,1,6
8175,2024-04-01 04:19:42,2024-04-01 05:19:42,Resolved,Critical,3600.0,3,2,8
8176,2024-04-11 20:00:59,2024-04-11 23:00:59,Closed,Critical,10800.0,4,1,35
8177,2024-03-02 18:45:08,,In Progress,High,,4,4,66
8178,2024-10-03 15:07:45,2024-10-05 08:07:45,Closed,Low,147600.0,4,1,16
8179,2024-03-14 21:11:11,2024-03-15 02:11:11,Closed,High,18000.0,1,5,84
8180,2024-07-14 08:23:04,2024-07-14 09:23:04,Resolved,Critical,3600.0,2,5,21
8181,2024-02-02 22:13:08,2024-02-03 01:13:08,Resolved,Critical,10800.0,3,2,95
8182,2024-09-18 06:11:07,,Open,High,,1,1,41
8183,2024-02-17 15:15:07,2024-02-20 02:15:07,Resolved,Medium,212400.0,4,1,54
8184,2024-06-18 20:24:56,,Open,High,,1,1,96
8185,2024-04-11 17:43:47,2024-04-13 17:43:47,Resolved,Medium,172800.0,4,3,100
8186,2024-02-15 06:54:22,,In Progress,Medium,,2,2,27
8187,2024-09-10 12:16:14,2024-09-16 22:16:14,Closed,Low,554400.0,1,4,5
8188,2024-06-04 12:07:13,,Open,Medium,,4,1,25
8189,2024-10-25 07:29:36,2024-10-25 18:29:36,Resolved,High,39600.0,2,2,52
8190,2024-04-28 19:15:51,2024-04-29 22:15:51,Closed,Medium,97200.0,4,2,31
8191,2024-03-13 02:07:44,,In Progress,Low,,4,4,59
8192,2024-02-28 05:06:24,2024-03-01 10:06:24,Resolved,Medium,190800.0,3,1,51
8193,2024-07-21 18:10:15,2024-07-28 09:10:15,Closed,Low,572400.0,2,1,85
8194,2024-04-28 22:33:18,2024-04-30 02:33:18,Resolved,Medium,100800.0,3,3,10
8195,2024-07-16 01:24:51,,Open,Critical,,3,4,11
8196,2024-03-11 22:35:10,2024-03-12 02:35:10,Closed,Critical,14400.0,2,1,26
8197,2024-02-09 11:57:17,2024-02-09 13:57:17,Resolved,Critical,7200.0,3,5,6
8198,2024-05-05 15:17:32,2024-05-05 18:17:32,Closed,High,10800.0,2,1,93
8199,2024-09-26 17:26:25,2024-09-26 20:26:25,Resolved,Critical,10800.0,1,1,34
8200,2024-04-21 13:32:11,2024-04-25 23:32:11,Resolved,Low,381600.0,3,2,62
8201,2024-07-10 15:14:06,2024-07-11 07:14:06,Resolved,Medium,57600.0,3,5,58
8202,2024-10-28 16:07:01,2024-10-28 18:07:01,Closed,Critical,7200.0,3,3,84
8203,2024-01-19 04:22:45,,In Progress,High,,4,2,37
8204,2024-09-27 15:51:01,,In Progress,High,,3,1,61
8205,2024-01-19 10:52:18,2024-01-19 12:52:18,Resolved,Critical,7200.0,2,3,12
8206,2024-04-15 04:04:58,2024-04-21 21:04:58,Resolved,Low,579600.0,2,3,68
8207,2024-01-15 14:12:16,,In Progress,Low,,3,1,75
8208,2024-04-15 21:56:37,2024-04-17 20:56:37,Resolved,Medium,169200.0,4,5,32
8209,2024-03-03 08:54:47,2024-03-04 03:54:47,Resolved,High,68400.0,3,5,9
8210,2024-05-17 07:11:19,2024-05-18 22:11:19,Closed,Medium,140400.0,1,3,78
8211,2024-04-10 15:50:52,,In Progress,High,,1,3,31
8212,2024-05-17 21:41:13,,In Progress,Low,,3,2,66
8213,2024-09-28 09:37:08,2024-09-28 21:37:08,Closed,High,43200.0,1,3,11
8214,2024-01-05 16:15:10,,Open,Critical,,3,2,34
8215,2024-04-01 22:42:35,,Open,Medium,,1,2,68
8216,2024-03-21 10:37:50,,Open,Medium,,4,1,5
8217,2024-10-21 21:47:57,,Open,High,,2,5,47
8218,2024-01-13 10:25:09,,Open,Medium,,4,4,70
8219,2024-09-12 07:49:57,2024-09-13 09:49:57,Closed,Low,93600.0,3,5,18
8220,2024-05-05 05:15:39,2024-05-06 00:15:39,Resolved,High,68400.0,4,5,65
8221,2024-06-25 08:02:26,,In Progress,High,,1,4,58
8222,2024-04-27 02:40:50,,Open,Medium,,1,1,31
8223,2024-06-27 02:01:04,,Open,Low,,3,1,56
8224,2024-01-08 01:01:50,,Open,Medium,,2,2,65
8225,2024-10-10 02:54:18,,Open,Medium,,3,1,91
8226,2024-04-30 10:43:41,2024-04-30 18:43:41,Resolved,Medium,28800.0,4,4,24
8227,2024-10-07 21:33:03,,In Progress,Low,,3,2,14
8228,2024-03-02 07:38:17,2024-03-02 10:38:17,Closed,High,10800.0,1,1,85
8229,2024-02-22 06:03:35,2024-02-22 10:03:35,Resolved,High,14400.0,4,4,6
8230,2024-05-06 02:50:00,,Open,Critical,,1,5,92
8231,2024-10-21 05:45:37,2024-10-22 04:45:37,Closed,High,82800.0,4,1,36
8232,2024-08-20 22:48:17,,Open,Critical,,2,2,31
8233,2024-06-18 03:13:14,,Open,Medium,,1,1,34
8234,2024-10-17 15:29:39,2024-10-17 16:29:39,Closed,Critical,3600.0,1,1,26
8235,2024-07-04 20:56:20,,Open,Critical,,3,2,42
8236,2024-05-07 02:10:48,,In Progress,Low,,4,2,73
8237,2024-08-23 04:12:27,2024-08-28 11:12:27,Closed,Low,457200.0,3,5,28
8238,2024-01-16 15:37:36,2024-01-19 09:37:36,Resolved,Medium,237600.0,1,2,58
8239,2024-09-08 13:45:02,2024-09-09 11:45:02,Closed,High,79200.0,3,3,55
8240,2024-03-20 23:40:29,2024-03-27 00:40:29,Closed,Low,522000.0,4,1,85
8241,2024-04-11 06:21:03,2024-04-12 05:21:03,Closed,Medium,82800.0,2,4,84
8242,2024-06-12 17:59:48,2024-06-13 11:59:48,Resolved,Medium,64800.0,2,4,95
8243,2024-03-26 18:47:05,,In Progress,Critical,,2,4,99
8244,2024-07-14 23:27:44,2024-07-16 21:27:44,Closed,Medium,165600.0,1,2,39
8245,2024-08-17 11:10:26,,In Progress,Low,,2,1,39
8246,2024-02-28 17:14:31,2024-03-01 06:14:31,Resolved,Medium,133200.0,3,3,43
8247,2024-02-20 22:02:23,,In Progress,Medium,,3,3,33
8248,2024-10-18 04:04:57,,Open,Low,,3,1,14
8249,2024-09-04 02:26:12,2024-09-04 11:26:12,Resolved,Medium,32400.0,4,1,56
8250,2024-06-18 14:25:07,2024-06-18 15:25:07,Resolved,Critical,3600.0,4,2,71
8251,2024-01-07 06:49:41,2024-01-07 09:49:41,Resolved,Critical,10800.0,1,4,90
8252,2024-10-21 09:11:47,2024-10-21 22:11:47,Closed,Medium,46800.0,2,4,53
8253,2024-01-18 21:51:48,2024-01-19 02:51:48,Resolved,Medium,18000.0,3,5,95
8254,2024-09-05 04:59:00,,Open,Critical,,3,3,4
8255,2024-04-21 15:59:28,2024-04-21 19:59:28,Closed,Critical,14400.0,3,4,1
8256,2024-07-09 00:59:51,2024-07-10 11:59:51,Resolved,Medium,126000.0,2,2,89
8257,2024-04-25 15:57:10,2024-04-25 16:57:10,Closed,Critical,3600.0,1,1,13
8258,2024-02-20 01:41:22,2024-02-22 05:41:22,Resolved,Low,187200.0,2,2,24
8259,2024-02-15 16:16:56,2024-02-17 04:16:56,Resolved,Low,129600.0,2,4,91
8260,2024-08-02 03:38:19,,In Progress,Low,,1,1,59
8261,2024-01-31 02:56:42,,In Progress,High,,4,4,41
8262,2024-06-25 23:26:56,,Open,Critical,,1,3,100
8263,2024-10-22 18:30:47,2024-10-23 22:30:47,Resolved,Low,100800.0,1,4,41
8264,2024-08-26 16:36:27,,In Progress,Medium,,1,2,2
8265,2024-07-05 07:32:23,,In Progress,High,,4,5,29
8266,2024-09-14 05:34:10,,Open,Low,,3,5,23
8267,2024-03-23 11:55:40,,Open,Low,,1,3,94
8268,2024-05-11 16:27:40,2024-05-11 17:27:40,Resolved,Critical,3600.0,3,4,69
8269,2024-01-26 23:40:13,2024-01-27 05:40:13,Resolved,High,21600.0,4,3,46
8270,2024-07-23 12:32:13,,In Progress,Medium,,3,3,82
8271,2024-05-25 06:17:15,2024-05-25 16:17:15,Resolved,High,36000.0,4,2,96
8272,2024-06-10 01:27:56,2024-06-12 14:27:56,Resolved,Medium,219600.0,3,1,94
8273,2024-02-14 18:05:09,,Open,Medium,,3,2,65
8274,2024-03-26 08:02:02,,In Progress,High,,1,1,33
8275,2024-04-26 06:18:43,,In Progress,Critical,,4,3,4
8276,2024-03-15 06:49:42,,Open,Low,,1,2,38
8277,2024-04-21 02:55:12,2024-04-21 17:55:12,Closed,Medium,54000.0,1,1,43
8278,2024-05-09 11:57:05,2024-05-10 03:57:05,Resolved,High,57600.0,3,3,11
8279,2024-06-30 10:00:40,,In Progress,Critical,,3,2,47
